symbol,direction,entry_time,entry_price,sl,tp1,tp2,tp3,confluences,exit_time,exit_reason,rr_realized,pnl_dollar,position_size,notional,margin_required,leverage_used,equity
US500,long,2019-03-01 00:00:00+00:00,2813.489990234375,2763.4373779296875,2863.5426025390625,2913.59521484375,2963.6478271484375,OB+FVG+BOS,2019-03-07 00:00:00+00:00,sl,-1.0,-100.0,1.9978977199284933,5621.065236530897,187.36884121769657,0.5621065236530897,9448.423236774071
US30,long,2019-03-05 00:00:00+00:00,26155.98046875,25487.86837332589,26824.09256417411,27492.204659598217,28160.316755022326,OB+FVG+BOS,2019-03-07 00:00:00+00:00,sl,-1.0,-100.0,0.14967548213076629,3914.9089872630625,130.49696624210208,0.39149089872630627,9348.423236774071
US2000,long,2019-03-05 00:00:00+00:00,1594.239990234375,1556.8885541643415,1631.5914263044085,1668.942862374442,1706.2942984444755,OB+FVG+BOS,2019-03-06 00:00:00+00:00,sl,-1.0,-100.0,2.677273232881894,4268.216052644384,142.27386842147948,0.4268216052644384,9248.423236774071
US30,long,2019-03-12 00:00:00+00:00,25645.44921875,25087.59981863839,26203.29861886161,26222.359270368303,26241.419921875,OB+FVG+BOS,2019-04-01 00:00:00+00:00,tp3,1.0345097763265685,103.45097763265684,0.17925985038254597,4597.199389946305,153.23997966487684,0.4597199389946305,9351.87421440673
US2000,long,2019-03-22 00:00:00+00:00,1561.739990234375,1529.0696280343193,1594.4103524344307,1598.2551640101842,1602.0999755859375,OB+BOS,2019-03-25 00:00:00+00:00,sl,-1.0,-100.0,3.0608782170106914,4780.295916742888,159.34319722476295,0.4780295916742888,9251.87421440673
US500,long,2019-03-27 00:00:00+00:00,2846.159912109375,2789.4978550502233,2902.8219691685267,2959.4840262276784,3016.14608328683,OB+BOS,2019-05-09 00:00:00+00:00,tp1_sl,0.33,33.0,1.7648494458223802,5023.043743608105,167.43479145360348,0.5023043743608104,9284.87421440673
US30,long,2019-05-09 00:00:00+00:00,25758.169921875,25442.600167410714,26073.739676339286,26384.850306919645,26695.9609375,OB+FVG+BOS,2019-05-13 00:00:00+00:00,sl,-1.0,-100.0,0.31688714962484543,8162.433046095396,272.0811015365132,0.8162433046095396,9184.87421440673
US2000,long,2019-05-13 00:00:00+00:00,1530.050048828125,1521.673549107143,1538.426548549107,1578.3982718331472,1618.3699951171875,OB+FVG+BOS,2019-05-15 00:00:00+00:00,tp1_sl,0.33,33.0,11.93816072714862,18265.98340349175,608.866113449725,1.8265983403491752,9217.87421440673
US30,long,2019-05-15 00:00:00+00:00,25568.060546875,25208.660016741072,25927.461077008928,26311.711007254464,26695.9609375,OB+BOS,2019-05-20 00:00:00+00:00,tp1_sl,0.33,33.0,0.27824110321355355,7114.085373593433,237.1361791197811,0.7114085373593433,9250.87421440673
US100,long,2019-06-03 00:00:00+00:00,7097.91015625,7010.256853376116,7185.563459123884,7518.7668369838175,7851.97021484375,OB+FVG+BOS,2019-07-03 00:00:00+00:00,tp3,4.83939224883221,483.939224883221,1.1408583216068928,8097.709867775893,269.9236622591964,0.8097709867775893,9734.81343928995
US30,short,2019-06-12 00:00:00+00:00,25768.720703125,26396.91720145089,25140.52420479911,24910.547258649553,24680.5703125,OB+BOS,2019-06-18 00:00:00+00:00,sl,-1.0,-100.0,0.15918586026266374,4102.015972995267,136.7338657665089,0.41020159729952665,9634.81343928995
US2000,short,2019-06-18 00:00:00+00:00,1523.25,1548.6292463030134,1497.8707536969866,1479.180371965681,1460.489990234375,OB+BOS,2019-06-19 00:00:00+00:00,sl,-1.0,-100.0,3.9402273340216047,6001.951286548409,200.065042884947,0.6001951286548409,9534.81343928995
US2000,long,2019-07-12 00:00:00+00:00,1567.949951171875,1544.020032610212,1591.879869733538,1615.809788295201,1639.7397068568641,OB+BOS,2019-07-22 00:00:00+00:00,sl,-1.0,-100.0,4.178869215217687,6552.257781954224,218.40859273180746,0.6552257781954224,9434.81343928995
US100,long,2019-07-19 00:00:00+00:00,7941.10009765625,7791.991995675223,8090.208199637277,8239.316301618304,8388.424403599332,OB+FVG+BOS,2019-07-31 00:00:00+00:00,sl,-1.0,-100.0,0.6706543686856413,5325.733472663137,177.52444908877123,0.5325733472663137,9334.81343928995
US30,long,2019-07-26 00:00:00+00:00,27298.4296875,26975.98270089286,27620.87667410714,27943.323660714283,28265.770647321424,OB+BOS,2019-07-31 00:00:00+00:00,sl,-1.0,-100.0,0.31012849911305473,8466.02102712763,282.20070090425435,0.846602102712763,9234.81343928995
US100,long,2019-08-01 00:00:00+00:00,7979.2001953125,7733.664446149553,8224.735944475447,8470.271693638393,8715.807442801339,OB+FVG+BOS,2019-08-02 00:00:00+00:00,sl,-1.0,-100.0,0.4072726694214956,3249.710163393441,108.3236721131147,0.32497101633934405,9134.81343928995
US2000,long,2019-08-01 00:00:00+00:00,1554.2900390625,1543.2199532645088,1565.3601248604912,1582.3800746372767,1599.4000244140625,OB+FVG+BOS,2019-08-02 00:00:00+00:00,sl,-1.0,-100.0,9.033353654598276,14040.451604670932,468.01505348903106,1.4040451604670932,9034.81343928995
US500,long,2019-08-01 00:00:00+00:00,3017.39990234375,2947.0604422433034,3087.7393624441966,3158.078822544643,3228.4182826450897,OB+FVG+BOS,2019-08-02 00:00:00+00:00,sl,-1.0,-100.0,1.4216771049592565,4289.768357668406,142.99227858894685,0.4289768357668406,8934.81343928995
US30,long,2019-08-08 00:00:00+00:00,26259.23046875,25271.99393136161,27246.46700613839,27322.573346819197,27398.6796875,OB+BOS,2019-10-02 00:00:00+00:00,tp1_sl,0.33,33.0,0.10129284747152621,2659.8722265907477,88.66240755302492,0.26598722265907476,8967.81343928995
US2000,short,2019-08-13 00:00:00+00:00,1502.3199462890625,1526.8060913085938,1477.8338012695312,1475.2469177246094,1472.6600341796875,OB+FVG+BOS,2019-08-14 00:00:00+00:00,tp3,1.1067032960185055,110.67032960185055,4.0839421607703255,6135.387767616113,204.51292558720377,0.6135387767616113,9078.4837688918
US500,long,2019-08-23 00:00:00+00:00,2894.14990234375,2837.1853550502233,2951.1144496372767,2989.547215053013,3027.97998046875,OB+FVG+BOS,2019-10-02 00:00:00+00:00,tp2_sl,0.8826439634785661,88.2643963478566,1.755477832286112,5080.615996877469,169.3538665625823,0.5080615996877469,9166.748165239656
US100,long,2019-08-23 00:00:00+00:00,7764.7900390625,7571.220860072544,7958.359218052456,7992.769696916853,8027.18017578125,OB+FVG+BOS,2019-08-26 00:00:00+00:00,sl,-1.0,-100.0,0.5166111698246602,4011.377265522947,133.71257551743156,0.4011377265522947,9066.748165239656
US2000,short,2019-08-23 00:00:00+00:00,1498.5400390625,1529.5956813267298,1467.4843967982702,1461.8822130475726,1456.280029296875,OB+FVG+BOS,2019-08-27 00:00:00+00:00,tp3,1.1821957356432367,118.21957356432367,3.220026787698442,4825.33906821992,160.84463560733064,0.482533906821992,9184.96773880398
US2000,short,2019-09-04 00:00:00+00:00,1478.47998046875,1506.5203813825335,1450.4395795549665,1450.3797629220144,1450.3199462890625,OB+FVG+BOS,2019-09-05 00:00:00+00:00,sl,-1.0,-100.0,3.5662828184045003,5272.677751700724,175.7559250566908,0.5272677751700724,9084.96773880398
US2000,long,2019-11-14 00:00:00+00:00,1604.6400146484375,1573.61470249721,1635.665326799665,1666.6906389508927,1697.7159511021202,OB+BOS,2020-01-16 00:00:00+00:00,tp3,2.01,200.99999999999997,3.2231746617912203,5172.035036511136,172.40116788370455,0.5172035036511137,9285.96773880398
US100,long,2019-12-04 00:00:00+00:00,8409.8701171875,8131.704084123884,8688.036150251115,8966.202183314732,9244.368216378349,OB+FVG+BOS,2020-01-24 00:00:00+00:00,tp3,2.010000000000001,201.0000000000001,0.3594975234705606,3023.3274798379794,100.77758266126598,0.30233274798379794,9486.96773880398
US500,long,2019-12-31 00:00:00+00:00,3240.919921875,3208.119367327009,3273.720476422991,3306.521030970982,3339.321585518973,OB+FVG+BOS,2020-01-27 00:00:00+00:00,tp2_sl,0.99,99.0,3.0487289430941975,9880.686368070898,329.3562122690299,0.9880686368070898,9585.96773880398
US30,long,2019-12-31 00:00:00+00:00,28664.689453125,28346.75655691964,28982.62234933036,29300.555245535717,29618.488141741076,OB+FVG+BOS,2020-01-27 00:00:00+00:00,tp2_sl,0.99,99.0,0.31453178074221094,9015.955818113878,300.53186060379596,0.9015955818113878,9684.96773880398
US100,long,2020-01-29 00:00:00+00:00,9272.3701171875,8943.432791573661,9601.307442801339,9930.244768415178,10259.182094029016,OB+FVG+BOS,2020-02-24 00:00:00+00:00,tp1_sl,0.33,33.0,0.3040092814440785,2818.886576609718,93.96288588699059,0.28188865766097176,9717.96773880398
US500,long,2020-02-04 00:00:00+00:00,3282.330078125,3219.1170741489955,3345.5430821010045,3408.756086077009,3471.9690900530136,OB+FVG+BOS,2020-02-24 00:00:00+00:00,tp1_sl,0.33,33.0,1.581952979769158,5192.4918476757775,173.0830615891926,0.5192491847675778,9750.96773880398
